mV,timestamp,plant_id
-2.173879,2024-02-19 23:30:00.000,CdRM-t0-bcc86b-6
-2.1541815,2024-02-19 23:35:00.000,CdRM-t0-bcc86b-6
-2.0743093,2024-02-19 23:40:00.000,CdRM-t0-bcc86b-6
-2.0816019,2024-02-19 23:45:00.000,CdRM-t0-bcc86b-6
-2.0807953,2024-02-19 23:50:00.000,CdRM-t0-bcc86b-6
-2.1345294,2024-02-19 23:55:00.000,CdRM-t0-bcc86b-6
-2.1110408,2024-02-19 23:59:59.933,CdRM-t0-bcc86b-6
-1.9025738,2024-02-20 00:05:02.202,CdRM-t0-bcc86b-6
-2.0567431,2024-02-20 00:10:02.202,CdRM-t0-bcc86b-6
-1.9803177,2024-02-20 00:15:02.202,CdRM-t0-bcc86b-6
-2.0234196,2024-02-20 00:20:02.202,CdRM-t0-bcc86b-6
-1.9939001,2024-02-20 00:25:02.202,CdRM-t0-bcc86b-6
-1.9171898,2024-02-20 00:30:02.202,CdRM-t0-bcc86b-6
-1.8483515,2024-02-20 00:35:02.202,CdRM-t0-bcc86b-6
-1.9329048,2024-02-20 00:40:02.202,CdRM-t0-bcc86b-6
-1.9638313,2024-02-20 00:45:02.202,CdRM-t0-bcc86b-6
-1.8202153,2024-02-20 00:50:02.202,CdRM-t0-bcc86b-6
-1.7932643,2024-02-20 00:55:02.202,CdRM-t0-bcc86b-6
-1.90801,2024-02-20 01:00:02.202,CdRM-t0-bcc86b-6
-1.631063,2024-02-20 01:05:02.202,CdRM-t0-bcc86b-6
-1.8090677,2024-02-20 01:10:02.202,CdRM-t0-bcc86b-6
-1.7397085,2024-02-20 01:15:02.202,CdRM-t0-bcc86b-6
-1.7261997,2024-02-20 01:20:02.202,CdRM-t0-bcc86b-6
-1.7661282,2024-02-20 01:25:02.202,CdRM-t0-bcc86b-6
-1.8483611,2024-02-20 01:30:02.202,CdRM-t0-bcc86b-6
-1.8081111,2024-02-20 01:35:02.202,CdRM-t0-bcc86b-6
-1.8081623,2024-02-20 01:40:02.202,CdRM-t0-bcc86b-6
-1.7963092,2024-02-20 01:45:02.202,CdRM-t0-bcc86b-6
-1.795935,2024-02-20 01:50:02.202,CdRM-t0-bcc86b-6
-1.7553107,2024-02-20 01:55:02.202,CdRM-t0-bcc86b-6
-1.8047543,2024-02-20 02:00:02.202,CdRM-t0-bcc86b-6
-1.885623,2024-02-20 02:05:02.202,CdRM-t0-bcc86b-6
-1.8544921,2024-02-20 02:10:02.202,CdRM-t0-bcc86b-6
-1.8186423,2024-02-20 02:15:02.202,CdRM-t0-bcc86b-6
-1.7916582,2024-02-20 02:20:02.202,CdRM-t0-bcc86b-6
-1.787011,2024-02-20 02:25:02.202,CdRM-t0-bcc86b-6
-1.7836477,2024-02-20 02:30:02.202,CdRM-t0-bcc86b-6
-1.7422367,2024-02-20 02:35:02.202,CdRM-t0-bcc86b-6
-1.7579179,2024-02-20 02:40:02.202,CdRM-t0-bcc86b-6
-1.7617407,2024-02-20 02:45:02.202,CdRM-t0-bcc86b-6
-1.7435464,2024-02-20 02:50:02.202,CdRM-t0-bcc86b-6
-1.7227151,2024-02-20 02:55:02.202,CdRM-t0-bcc86b-6
-1.7075624,2024-02-20 03:00:02.202,CdRM-t0-bcc86b-6
-1.713781,2024-02-20 03:05:02.202,CdRM-t0-bcc86b-6
-1.7305647,2024-02-20 03:10:02.202,CdRM-t0-bcc86b-6
-1.6830319,2024-02-20 03:15:02.202,CdRM-t0-bcc86b-6
-1.7215192,2024-02-20 03:20:02.202,CdRM-t0-bcc86b-6
-1.6908507,2024-02-20 03:25:02.202,CdRM-t0-bcc86b-6
-1.7204157,2024-02-20 03:30:02.202,CdRM-t0-bcc86b-6
-1.7071257,2024-02-20 03:35:02.202,CdRM-t0-bcc86b-6
-1.7138329,2024-02-20 03:40:02.202,CdRM-t0-bcc86b-6
-1.7342203,2024-02-20 03:45:02.202,CdRM-t0-bcc86b-6
-1.7125902,2024-02-20 03:50:02.202,CdRM-t0-bcc86b-6
-1.6967592,2024-02-20 03:55:02.202,CdRM-t0-bcc86b-6
-1.7609814,2024-02-20 04:00:02.202,CdRM-t0-bcc86b-6
-1.784676,2024-02-20 04:05:02.202,CdRM-t0-bcc86b-6
-1.7048236,2024-02-20 04:10:02.202,CdRM-t0-bcc86b-6
-1.7441827,2024-02-20 04:15:02.202,CdRM-t0-bcc86b-6
-1.7232332,2024-02-20 04:20:02.202,CdRM-t0-bcc86b-6
-1.829672,2024-02-20 04:25:02.202,CdRM-t0-bcc86b-6
-1.7917424,2024-02-20 04:30:02.202,CdRM-t0-bcc86b-6
-1.8189223,2024-02-20 04:35:02.202,CdRM-t0-bcc86b-6
-1.8053273,2024-02-20 04:40:02.202,CdRM-t0-bcc86b-6
-1.8159105,2024-02-20 04:45:02.202,CdRM-t0-bcc86b-6
-1.8442771,2024-02-20 04:50:02.202,CdRM-t0-bcc86b-6
-1.8108298,2024-02-20 04:55:02.202,CdRM-t0-bcc86b-6
-1.7641362,2024-02-20 05:00:02.202,CdRM-t0-bcc86b-6
-1.8064476,2024-02-20 05:05:02.202,CdRM-t0-bcc86b-6
-1.7433146,2024-02-20 05:10:02.202,CdRM-t0-bcc86b-6
-1.7917562,2024-02-20 05:15:02.202,CdRM-t0-bcc86b-6
-1.8455657,2024-02-20 05:20:02.202,CdRM-t0-bcc86b-6
-1.8004851,2024-02-20 05:25:02.202,CdRM-t0-bcc86b-6
-1.791616,2024-02-20 05:30:02.202,CdRM-t0-bcc86b-6
-1.8251354,2024-02-20 05:35:02.202,CdRM-t0-bcc86b-6
-1.7592388,2024-02-20 05:40:02.202,CdRM-t0-bcc86b-6
-1.7842301,2024-02-20 05:45:02.202,CdRM-t0-bcc86b-6
-1.847941,2024-02-20 05:50:02.202,CdRM-t0-bcc86b-6
-1.8617872,2024-02-20 05:55:02.202,CdRM-t0-bcc86b-6
-1.8208972,2024-02-20 06:00:02.202,CdRM-t0-bcc86b-6
-1.8325908,2024-02-20 06:05:02.202,CdRM-t0-bcc86b-6
-1.8525254,2024-02-20 06:10:02.202,CdRM-t0-bcc86b-6
-1.8230132,2024-02-20 06:15:02.202,CdRM-t0-bcc86b-6
-1.8387532,2024-02-20 06:20:02.202,CdRM-t0-bcc86b-6
-1.873492,2024-02-20 06:25:02.202,CdRM-t0-bcc86b-6
-1.8808826,2024-02-20 06:30:02.202,CdRM-t0-bcc86b-6
-1.8826722,2024-02-20 06:35:02.202,CdRM-t0-bcc86b-6
-1.9498699,2024-02-20 06:40:02.202,CdRM-t0-bcc86b-6
-1.903407,2024-02-20 06:45:02.202,CdRM-t0-bcc86b-6
-2.1075137,2024-02-20 06:50:02.202,CdRM-t0-bcc86b-6
-2.1524904,2024-02-20 06:55:02.202,CdRM-t0-bcc86b-6
-2.2607331,2024-02-20 07:00:02.202,CdRM-t0-bcc86b-6
-2.1330416,2024-02-20 07:05:02.202,CdRM-t0-bcc86b-6
-1.95162,2024-02-20 07:10:02.202,CdRM-t0-bcc86b-6
-1.9544156,2024-02-20 07:15:02.202,CdRM-t0-bcc86b-6
-1.9120239,2024-02-20 07:20:02.202,CdRM-t0-bcc86b-6
-1.9282347,2024-02-20 07:25:02.202,CdRM-t0-bcc86b-6
-1.9494758,2024-02-20 07:30:02.202,CdRM-t0-bcc86b-6
-1.9131471,2024-02-20 07:35:02.202,CdRM-t0-bcc86b-6
-1.9706028,2024-02-20 07:40:02.202,CdRM-t0-bcc86b-6
-2.0289936,2024-02-20 07:45:02.202,CdRM-t0-bcc86b-6
-2.02316,2024-02-20 07:50:02.202,CdRM-t0-bcc86b-6
-1.99503,2024-02-20 07:55:02.202,CdRM-t0-bcc86b-6
-2.0621932,2024-02-20 08:00:02.202,CdRM-t0-bcc86b-6
-2.0378413,2024-02-20 08:05:02.202,CdRM-t0-bcc86b-6
-2.0610037,2024-02-20 08:10:02.202,CdRM-t0-bcc86b-6
-2.06656,2024-02-20 08:15:02.202,CdRM-t0-bcc86b-6
-2.0896933,2024-02-20 08:20:02.202,CdRM-t0-bcc86b-6
-2.121904,2024-02-20 08:25:02.202,CdRM-t0-bcc86b-6
-2.1755114,2024-02-20 08:30:02.202,CdRM-t0-bcc86b-6
-2.2096195,2024-02-20 08:35:02.202,CdRM-t0-bcc86b-6
-2.2492783,2024-02-20 08:40:02.202,CdRM-t0-bcc86b-6
-2.252198,2024-02-20 08:45:02.202,CdRM-t0-bcc86b-6
-2.2732363,2024-02-20 08:50:02.202,CdRM-t0-bcc86b-6
-2.2616744,2024-02-20 08:55:02.202,CdRM-t0-bcc86b-6
-2.3616197,2024-02-20 09:00:02.202,CdRM-t0-bcc86b-6
-2.3232303,2024-02-20 09:05:02.202,CdRM-t0-bcc86b-6
-2.5423338,2024-02-20 09:10:02.202,CdRM-t0-bcc86b-6
-2.6970363,2024-02-20 09:15:02.202,CdRM-t0-bcc86b-6
-2.6061854,2024-02-20 09:20:02.202,CdRM-t0-bcc86b-6
-2.605279,2024-02-20 09:25:02.202,CdRM-t0-bcc86b-6
-2.8393693,2024-02-20 09:30:02.202,CdRM-t0-bcc86b-6
-2.8546507,2024-02-20 09:35:02.202,CdRM-t0-bcc86b-6
-2.922591,2024-02-20 09:40:02.202,CdRM-t0-bcc86b-6
-3.275103,2024-02-20 09:45:02.202,CdRM-t0-bcc86b-6
-3.2822137,2024-02-20 09:50:02.202,CdRM-t0-bcc86b-6
-3.3335304,2024-02-20 09:55:02.202,CdRM-t0-bcc86b-6
-3.318574,2024-02-20 10:00:02.202,CdRM-t0-bcc86b-6
-3.3814113,2024-02-20 10:05:02.202,CdRM-t0-bcc86b-6
-3.4498086,2024-02-20 10:10:02.202,CdRM-t0-bcc86b-6
-3.5796046,2024-02-20 10:15:02.202,CdRM-t0-bcc86b-6
-4.066256,2024-02-20 10:20:02.202,CdRM-t0-bcc86b-6
-4.0591183,2024-02-20 10:25:02.202,CdRM-t0-bcc86b-6
-4.0667367,2024-02-20 10:30:02.202,CdRM-t0-bcc86b-6
-4.3594565,2024-02-20 10:35:02.202,CdRM-t0-bcc86b-6
-4.401246,2024-02-20 10:40:02.202,CdRM-t0-bcc86b-6
-4.6156855,2024-02-20 10:45:02.202,CdRM-t0-bcc86b-6
-4.438227,2024-02-20 10:50:02.202,CdRM-t0-bcc86b-6
-4.878186,2024-02-20 10:55:02.202,CdRM-t0-bcc86b-6
-4.634185,2024-02-20 11:00:02.202,CdRM-t0-bcc86b-6
-4.8432894,2024-02-20 11:05:02.202,CdRM-t0-bcc86b-6
-4.7353215,2024-02-20 11:10:02.202,CdRM-t0-bcc86b-6
-4.7812405,2024-02-20 11:15:02.202,CdRM-t0-bcc86b-6
-5.0173755,2024-02-20 11:20:02.202,CdRM-t0-bcc86b-6
-4.9685044,2024-02-20 11:25:02.202,CdRM-t0-bcc86b-6
-5.108983,2024-02-20 11:30:02.202,CdRM-t0-bcc86b-6
-5.1115,2024-02-20 11:35:02.202,CdRM-t0-bcc86b-6
-4.945814,2024-02-20 11:40:02.202,CdRM-t0-bcc86b-6
-5.035451,2024-02-20 11:45:02.202,CdRM-t0-bcc86b-6
-5.094983,2024-02-20 11:50:02.202,CdRM-t0-bcc86b-6
-5.1973877,2024-02-20 11:55:02.202,CdRM-t0-bcc86b-6
-5.2825823,2024-02-20 12:00:02.202,CdRM-t0-bcc86b-6
-5.688529,2024-02-20 12:05:02.202,CdRM-t0-bcc86b-6
-5.531605,2024-02-20 12:10:02.202,CdRM-t0-bcc86b-6
-5.497415,2024-02-20 12:15:02.202,CdRM-t0-bcc86b-6
-5.7300105,2024-02-20 12:20:02.202,CdRM-t0-bcc86b-6
-5.6119895,2024-02-20 12:25:02.202,CdRM-t0-bcc86b-6
-5.6757874,2024-02-20 12:30:02.202,CdRM-t0-bcc86b-6
-5.4983654,2024-02-20 12:35:02.202,CdRM-t0-bcc86b-6
-5.566288,2024-02-20 12:40:02.202,CdRM-t0-bcc86b-6
-5.445638,2024-02-20 12:45:02.202,CdRM-t0-bcc86b-6
-5.5232677,2024-02-20 12:50:02.202,CdRM-t0-bcc86b-6
-5.368362,2024-02-20 12:55:02.202,CdRM-t0-bcc86b-6
-5.3005977,2024-02-20 13:00:02.202,CdRM-t0-bcc86b-6
-5.4683275,2024-02-20 13:05:02.202,CdRM-t0-bcc86b-6
-5.349061,2024-02-20 13:10:02.202,CdRM-t0-bcc86b-6
-5.443421,2024-02-20 13:15:02.202,CdRM-t0-bcc86b-6
-5.533817,2024-02-20 13:20:02.202,CdRM-t0-bcc86b-6
-5.3626423,2024-02-20 13:25:02.202,CdRM-t0-bcc86b-6
-5.2673726,2024-02-20 13:30:02.202,CdRM-t0-bcc86b-6
-5.4848576,2024-02-20 13:35:02.202,CdRM-t0-bcc86b-6
-5.3301544,2024-02-20 13:40:02.202,CdRM-t0-bcc86b-6
-6.0617113,2024-02-20 13:45:02.202,CdRM-t0-bcc86b-6
-5.596218,2024-02-20 13:50:02.202,CdRM-t0-bcc86b-6
-5.609016,2024-02-20 13:55:02.202,CdRM-t0-bcc86b-6
-5.3187404,2024-02-20 14:00:02.202,CdRM-t0-bcc86b-6
-5.1775975,2024-02-20 14:05:02.202,CdRM-t0-bcc86b-6
-5.020061,2024-02-20 14:10:02.202,CdRM-t0-bcc86b-6
-5.051788,2024-02-20 14:15:02.202,CdRM-t0-bcc86b-6
-5.050341,2024-02-20 14:20:02.202,CdRM-t0-bcc86b-6
-4.7721295,2024-02-20 14:25:02.202,CdRM-t0-bcc86b-6
-4.8117833,2024-02-20 14:30:02.202,CdRM-t0-bcc86b-6
-4.749663,2024-02-20 14:35:02.202,CdRM-t0-bcc86b-6
-4.5742865,2024-02-20 14:40:02.202,CdRM-t0-bcc86b-6
-4.678342,2024-02-20 14:45:02.202,CdRM-t0-bcc86b-6
-4.6218014,2024-02-20 14:50:02.202,CdRM-t0-bcc86b-6
-4.795901,2024-02-20 14:55:02.202,CdRM-t0-bcc86b-6
-4.6954927,2024-02-20 15:00:02.202,CdRM-t0-bcc86b-6
-4.612311,2024-02-20 15:05:02.202,CdRM-t0-bcc86b-6
-4.820937,2024-02-20 15:10:02.202,CdRM-t0-bcc86b-6
-4.628654,2024-02-20 15:15:02.202,CdRM-t0-bcc86b-6
-4.460382,2024-02-20 15:20:02.202,CdRM-t0-bcc86b-6
-4.6909037,2024-02-20 15:25:02.202,CdRM-t0-bcc86b-6
-4.8820276,2024-02-20 15:30:02.202,CdRM-t0-bcc86b-6
-4.7428913,2024-02-20 15:35:02.202,CdRM-t0-bcc86b-6
-4.7245917,2024-02-20 15:40:02.202,CdRM-t0-bcc86b-6
-4.901327,2024-02-20 15:45:02.202,CdRM-t0-bcc86b-6
-5.1266284,2024-02-20 15:50:02.202,CdRM-t0-bcc86b-6
-4.939181,2024-02-20 15:55:02.202,CdRM-t0-bcc86b-6
-5.017145,2024-02-20 16:00:02.202,CdRM-t0-bcc86b-6
-5.0229416,2024-02-20 16:05:02.202,CdRM-t0-bcc86b-6
-4.918606,2024-02-20 16:10:02.202,CdRM-t0-bcc86b-6
-5.1589956,2024-02-20 16:15:02.202,CdRM-t0-bcc86b-6
-5.012383,2024-02-20 16:20:02.202,CdRM-t0-bcc86b-6
-5.0513034,2024-02-20 16:25:02.202,CdRM-t0-bcc86b-6
-4.965771,2024-02-20 16:30:02.202,CdRM-t0-bcc86b-6
-5.063449,2024-02-20 16:35:02.202,CdRM-t0-bcc86b-6
-5.007337,2024-02-20 16:40:02.202,CdRM-t0-bcc86b-6
-5.007391,2024-02-20 16:45:02.202,CdRM-t0-bcc86b-6
-5.024473,2024-02-20 16:50:02.202,CdRM-t0-bcc86b-6
-5.013098,2024-02-20 16:55:02.202,CdRM-t0-bcc86b-6
-4.8336544,2024-02-20 17:00:02.202,CdRM-t0-bcc86b-6
-4.8505864,2024-02-20 17:05:02.202,CdRM-t0-bcc86b-6
-4.822193,2024-02-20 17:10:02.202,CdRM-t0-bcc86b-6
-4.8335695,2024-02-20 17:15:02.202,CdRM-t0-bcc86b-6
-4.914152,2024-02-20 17:20:02.202,CdRM-t0-bcc86b-6
-4.8733916,2024-02-20 17:25:02.202,CdRM-t0-bcc86b-6
-4.98252,2024-02-20 17:30:02.202,CdRM-t0-bcc86b-6
-5.140769,2024-02-20 17:35:02.202,CdRM-t0-bcc86b-6
-5.0162454,2024-02-20 17:40:02.202,CdRM-t0-bcc86b-6
-5.087955,2024-02-20 17:45:02.202,CdRM-t0-bcc86b-6
-4.9898343,2024-02-20 17:50:02.202,CdRM-t0-bcc86b-6
-4.9766717,2024-02-20 17:55:02.202,CdRM-t0-bcc86b-6
-5.1419625,2024-02-20 18:00:02.202,CdRM-t0-bcc86b-6
-5.0373654,2024-02-20 18:05:02.202,CdRM-t0-bcc86b-6
-4.9621363,2024-02-20 18:10:02.202,CdRM-t0-bcc86b-6
-4.9401226,2024-02-20 18:15:02.202,CdRM-t0-bcc86b-6
-5.02701,2024-02-20 18:20:02.202,CdRM-t0-bcc86b-6
-4.94908,2024-02-20 18:25:02.202,CdRM-t0-bcc86b-6
-4.905531,2024-02-20 18:30:02.202,CdRM-t0-bcc86b-6
-4.8020816,2024-02-20 18:35:02.202,CdRM-t0-bcc86b-6
-4.998225,2024-02-20 18:40:02.202,CdRM-t0-bcc86b-6
-4.9030123,2024-02-20 18:45:02.202,CdRM-t0-bcc86b-6
-5.0955005,2024-02-20 18:50:02.202,CdRM-t0-bcc86b-6
-4.795589,2024-02-20 18:55:02.202,CdRM-t0-bcc86b-6
-4.8697205,2024-02-20 18:59:59.998,CdRM-t0-bcc86b-6
-4.504803,2024-02-20 19:05:00.000,CdRM-t0-bcc86b-6
-4.798778,2024-02-20 19:10:00.000,CdRM-t0-bcc86b-6
-4.6443357,2024-02-20 19:15:00.000,CdRM-t0-bcc86b-6
-4.585615,2024-02-20 19:20:00.000,CdRM-t0-bcc86b-6
-4.5145755,2024-02-20 19:25:00.000,CdRM-t0-bcc86b-6
-4.421463,2024-02-20 19:30:00.000,CdRM-t0-bcc86b-6
-4.332825,2024-02-20 19:35:00.000,CdRM-t0-bcc86b-6
-4.535065,2024-02-20 19:40:00.000,CdRM-t0-bcc86b-6
-4.493335,2024-02-20 19:45:00.000,CdRM-t0-bcc86b-6
-4.501254,2024-02-20 19:50:00.000,CdRM-t0-bcc86b-6
-4.306696,2024-02-20 19:55:00.000,CdRM-t0-bcc86b-6
-4.64592,2024-02-20 20:00:00.000,CdRM-t0-bcc86b-6
-4.576029,2024-02-20 20:05:00.000,CdRM-t0-bcc86b-6
-4.4921093,2024-02-20 20:10:00.000,CdRM-t0-bcc86b-6
-4.563411,2024-02-20 20:15:00.000,CdRM-t0-bcc86b-6
-4.5584083,2024-02-20 20:20:00.000,CdRM-t0-bcc86b-6
-4.302754,2024-02-20 20:25:00.000,CdRM-t0-bcc86b-6
-4.174594,2024-02-20 20:30:00.000,CdRM-t0-bcc86b-6
-4.3572707,2024-02-20 20:35:00.000,CdRM-t0-bcc86b-6
-4.1365495,2024-02-20 20:40:00.000,CdRM-t0-bcc86b-6
-4.2033634,2024-02-20 20:45:00.000,CdRM-t0-bcc86b-6
-4.020283,2024-02-20 20:50:00.000,CdRM-t0-bcc86b-6
-4.095092,2024-02-20 20:55:00.000,CdRM-t0-bcc86b-6
-3.893408,2024-02-20 21:00:00.000,CdRM-t0-bcc86b-6
-3.905337,2024-02-20 21:05:00.000,CdRM-t0-bcc86b-6
-4.057937,2024-02-20 21:10:00.000,CdRM-t0-bcc86b-6
-3.6285288,2024-02-20 21:15:00.000,CdRM-t0-bcc86b-6
-3.6641905,2024-02-20 21:20:00.000,CdRM-t0-bcc86b-6
-3.7339754,2024-02-20 21:25:00.000,CdRM-t0-bcc86b-6
-3.713974,2024-02-20 21:30:00.000,CdRM-t0-bcc86b-6
-3.6628008,2024-02-20 21:35:00.000,CdRM-t0-bcc86b-6
-3.64518,2024-02-20 21:40:00.000,CdRM-t0-bcc86b-6
-3.7346783,2024-02-20 21:45:00.000,CdRM-t0-bcc86b-6
-3.6386497,2024-02-20 21:50:00.000,CdRM-t0-bcc86b-6
-3.5504735,2024-02-20 21:55:00.000,CdRM-t0-bcc86b-6
-3.5587163,2024-02-20 22:00:00.000,CdRM-t0-bcc86b-6
-3.4514644,2024-02-20 22:05:00.000,CdRM-t0-bcc86b-6
-3.5869777,2024-02-20 22:10:00.000,CdRM-t0-bcc86b-6
-3.411789,2024-02-20 22:15:00.000,CdRM-t0-bcc86b-6
-3.3204784,2024-02-20 22:20:00.000,CdRM-t0-bcc86b-6
-3.2983313,2024-02-20 22:25:00.000,CdRM-t0-bcc86b-6
-3.308539,2024-02-20 22:30:00.000,CdRM-t0-bcc86b-6
-3.4303954,2024-02-20 22:35:00.000,CdRM-t0-bcc86b-6
-3.2612298,2024-02-20 22:40:00.000,CdRM-t0-bcc86b-6
-3.1507854,2024-02-20 22:45:00.000,CdRM-t0-bcc86b-6
-3.14135,2024-02-20 22:50:00.000,CdRM-t0-bcc86b-6
-3.0679543,2024-02-20 22:55:00.000,CdRM-t0-bcc86b-6
-3.0488775,2024-02-20 23:00:00.000,CdRM-t0-bcc86b-6
-3.0352986,2024-02-20 23:05:00.000,CdRM-t0-bcc86b-6
-2.9896038,2024-02-20 23:10:00.000,CdRM-t0-bcc86b-6
-2.977367,2024-02-20 23:15:00.000,CdRM-t0-bcc86b-6
-3.0168586,2024-02-20 23:20:00.000,CdRM-t0-bcc86b-6
-3.0440044,2024-02-20 23:25:00.000,CdRM-t0-bcc86b-6
-2.9847186,2024-02-20 23:30:00.000,CdRM-t0-bcc86b-6
-2.9792602,2024-02-20 23:35:00.000,CdRM-t0-bcc86b-6
-2.9661214,2024-02-20 23:40:00.000,CdRM-t0-bcc86b-6
-3.0116692,2024-02-20 23:45:00.000,CdRM-t0-bcc86b-6
-2.8888273,2024-02-20 23:50:00.000,CdRM-t0-bcc86b-6
-2.8987803,2024-02-20 23:55:00.000,CdRM-t0-bcc86b-6
-2.8454077,2024-02-20 23:59:59.832,CdRM-t0-bcc86b-6
-2.607987,2024-02-21 00:05:02.602,CdRM-t0-bcc86b-6
-2.9348302,2024-02-21 00:10:02.602,CdRM-t0-bcc86b-6
-2.7682586,2024-02-21 00:15:02.602,CdRM-t0-bcc86b-6
-2.7391732,2024-02-21 00:20:02.602,CdRM-t0-bcc86b-6
-2.7429326,2024-02-21 00:25:02.602,CdRM-t0-bcc86b-6
-2.6690445,2024-02-21 00:30:02.602,CdRM-t0-bcc86b-6
-2.7054336,2024-02-21 00:35:02.602,CdRM-t0-bcc86b-6
-2.7354386,2024-02-21 00:40:02.602,CdRM-t0-bcc86b-6
-2.559022,2024-02-21 00:45:02.602,CdRM-t0-bcc86b-6
-2.5948246,2024-02-21 00:50:02.602,CdRM-t0-bcc86b-6
-2.576807,2024-02-21 00:55:02.602,CdRM-t0-bcc86b-6
-2.4960155,2024-02-21 01:00:02.602,CdRM-t0-bcc86b-6
-2.4274015,2024-02-21 01:05:02.602,CdRM-t0-bcc86b-6
-2.5091643,2024-02-21 01:10:02.602,CdRM-t0-bcc86b-6
-2.4961941,2024-02-21 01:15:02.602,CdRM-t0-bcc86b-6
-2.5470738,2024-02-21 01:20:02.602,CdRM-t0-bcc86b-6
-2.5621161,2024-02-21 01:25:02.602,CdRM-t0-bcc86b-6
-2.455955,2024-02-21 01:30:02.602,CdRM-t0-bcc86b-6
-2.496159,2024-02-21 01:35:02.602,CdRM-t0-bcc86b-6
-2.610988,2024-02-21 01:40:02.602,CdRM-t0-bcc86b-6
-2.534345,2024-02-21 01:45:02.602,CdRM-t0-bcc86b-6
-2.4342003,2024-02-21 01:50:02.602,CdRM-t0-bcc86b-6
-2.4721463,2024-02-21 01:55:02.602,CdRM-t0-bcc86b-6
